FID IID BirthYear MumID
1 11600 2018 8807
1 11277 2017 8807
1 11157 2017 8811
1 11156 2017 8811
1 11599 2018 8811
1 10298 2015 8811
1 11598 2018 8811
1 10321 2015 8812
1 9902 2014 8812
1 11244 2017 9016
1 11603 2018 9016
1 10311 2015 9016
1 10300 2015 9023
1 11238 2017 9029
1 10613 2016 9029
1 10346 2015 9029
1 11606 2018 9029
1 10612 2016 9030
1 11234 2017 9030
1 11573 2018 9030
1 10299 2015 9036
1 11217 2017 9036
1 11237 2017 9038
1 10649 2016 9038
1 11615 2018 9038
1 11260 2017 9060
1 11561 2018 9060
1 10344 2015 9074
1 11618 2018 9074
1 10645 2016 9074
1 11116 2017 9075
1 10323 2015 9075
1 11625 2018 9075
1 10618 2016 9083
1 11243 2017 9083
1 11542 2018 9086
1 11194 2017 9086
1 10550 2016 9086
1 10521 2016 9093
1 10236 2015 9093
1 11519 2018 9093
1 10256 2015 9119
1 10580 2016 9119
1 11553 2018 9119
1 11198 2017 9119
1 11199 2017 9119
1 11529 2018 9125
1 10583 2016 9125
1 11516 2018 9153
1 10563 2016 9153
1 11155 2017 9165
1 10610 2016 9169
1 10266 2015 9169
1 10207 2015 9207
1 11536 2018 9207
1 10528 2016 9207
1 11186 2017 9207
1 11188 2017 9208
1 11584 2018 9208
1 10621 2016 9208
1 10336 2015 9211
1 11539 2018 9211
1 11201 2017 9211
1 10278 2015 9212
1 11582 2018 9212
1 11265 2017 9212
1 10589 2016 9212
1 11540 2018 9213
1 11591 2018 9214
1 10244 2015 9216
1 11171 2017 9216
1 11541 2018 9216
1 10549 2016 9216
1 11115 2017 9759
1 10520 2016 9759
1 11218 2017 9764
1 11530 2018 9764
1 10653 2016 9768
1 11272 2017 9768
1 11165 2017 9769
1 11515 2018 9769
1 10616 2016 9769
1 11628 2018 9784
1 11270 2017 9784
1 11150 2017 9793
1 10588 2016 9793
1 11259 2017 9795
1 11631 2018 9795
1 11148 2017 9797
1 11612 2018 9805
1 10595 2016 9805
1 11611 2018 9805
1 11574 2018 9812
1 11203 2017 9817
1 10577 2016 9817
1 11534 2018 9822
1 11590 2018 9827
1 11176 2017 9827
1 11149 2017 9833
1 11583 2018 9833
1 10699 2016 9834
1 11271 2017 9834
1 11240 2017 9838
1 11614 2018 9838
1 10654 2016 9838
1 10615 2016 9841
1 11118 2017 9843
1 11512 2018 9843
1 11523 2018 9849
1 11170 2017 9870
1 11261 2017 9895
1 10648 2016 9903
1 11139 2017 10180
1 11544 2018 10180
1 11257 2017 10190
1 11560 2018 10191
1 11213 2017 10191
1 11627 2018 10211
1 11567 2018 10216
1 11535 2018 10220
1 11550 2018 10225
1 11214 2017 10231
1 11566 2018 10237
1 11605 2018 10243
1 11255 2017 10251
1 11549 2018 10251
1 11151 2017 10286
1 11601 2018 10286
1 11613 2018 10289
1 11562 2018 10293
1 11179 2017 10347
1 11568 2018 10347
1 11556 2018 10348
1 11558 2018 10349
1 11563 2018 10443
1 11273 2017 10443
1 11585 2018 10575
1 11593 2018 10633
